A路计数,B路计数,AB符合计数,归一化功率(μW),归一化后符合计数,,红光波长：794.97000nm  PPKTP温度：40.86℃  紫光功率：5mW  计数时间：10s  符合窗口：1ns  AB路延时：64.8ns
8879146,21668,1950,941.599,2070.945275,,
8962045,37469,4261,949.983,4485.343422,,
9031632,15004,712,759.448,937.5230431,,
8992948,18410,1453,1293.029,1123.71803,,
9126323,15213,1024,989.294,1035.081583,,
9163645,13260,709,991.285,715.2332578,,
9323162,18795,1523,971.021,1568.452176,,
9318822,16405,1053,974.184,1080.904634,,
9261882,9553,132,1019.07,129.5298655,,
9216600,9801,211,1021.835,206.4912633,,
9207319,10609,310,1330.437,233.0061476,,
9189451,11004,208,1360.7,152.8624972,,
9336359,9653,127,1351.011,94.00367577,,
9290928,9797,200,1347.405,148.4334703,,
9456323,14028,822,867.626,947.4128253,,
9410888,22552,2143,2112.274,1014.546408,,
9502332,9561,128,1191.533,107.424637,,
9489620,9148,14,1188.812,11.77646255,,
9623841,8672,28,1198.413,23.36423253,,
9554255,9269,144,1182.485,121.7774433,,
9569143,9657,91,1204.497,75.55020893,,
9608974,8798,19,1184.543,16.03994114,,
9641135,10298,174,1489.473,116.8198416,,
9647940,9724,150,1903.818,78.78904391,,
9606553,18282,1352,1152.532,1173.069381,,
9657349,21747,2106,1157.93,1818.762792,,
9645642,21366,1923,1150.408,1671.580865,,
9625780,19768,1665,1163.35,1431.211587,,
9653944,9682,93,1161.071,80.09846082,,
9675064,9737,141,1169.765,120.5370309,,
9703993,8997,22,945.514,23.26776758,,
9697410,10050,172,1628.443,105.6223644,,
9702301,9561,123,1185.582,103.7465144,,
9656112,9249,22,1198.126,18.36200867,,
9659295,10355,186,1342.007,138.5983829,,
9618984,9291,22,1336.897,16.45601718,,
9633409,10749,250,1335.371,187.2138904,,
9583583,9820,90,1318.226,68.27357373,,
9649383,18612,1649,1191.024,1384.522898,,
9602470,22340,2131,1179.676,1806.428206,,
9581862,9381,23,868.406,26.48530756,,
9615702,11725,314,2122.937,147.9082987,,
9614268,10765,227,1194.63,190.0169927,,
9616496,11900,379,1187.02,319.2869539,,
9624554,9291,35,1199.099,29.18858243,,
9630528,9614,116,1193.192,97.21821802,,
9612921,9479,118,1150.32,102.5801516,,
9592692,8740,25,1164.743,21.46396244,,
9571657,23535,2205,1492.614,1477.274098,,
9551448,23712,2415,1911.826,1263.190269,,
9516742,18302,1504,1163.438,1292.720368,,
9566156,15129,963,1163.792,827.4674512,,
9540604,9739,208,1158.881,179.4834845,,
9595884,9135,61,1154.833,52.82149021,,
9540571,9750,206,1195.936,172.2500201,,
9535842,10509,222,1206.045,184.0727336,,
9522698,8696,21,951.93,22.06044562,,
9511059,10263,272,1633.576,166.5058742,,
9539126,9550,125,662.104,188.7920931,,
9487671,9718,174,660.524,263.4272184,,
9481916,11485,455,735.379,618.728574,,
9441947,14724,942,745.967,1262.790445,,
9464624,9159,86,733.413,117.2599886,,
9476445,8472,22,738.839,29.77644656,,
9443341,8663,27,441.081,61.21324655,,
9495995,9911,237,1132.888,209.1998503,,
9473260,8885,84,603.671,139.1486422,,
9449588,8953,27,586.501,46.03572713,,
9489558,9768,141,584.283,241.3214145,,
9375382,9158,67,608.327,110.1381329,,
9438737,14016,841,613.556,1370.698029,,
9455652,16049,1220,606.69,2010.911668,,
9425114,15758,1057,697.724,1514.925673,,
9420973,17283,1313,1056.677,1242.574599,,
9412982,9414,62,604.961,102.4859454,,
9402559,9407,116,608.179,190.7333203,,
9344494,8700,19,605.298,31.3894974,,
9391379,8931,88,578.886,152.0161137,,
9364694,8943,66,592.756,111.3442968,,
9354196,8836,21,606.169,34.64380396,,
9351846,14168,861,748.679,1150.025578,,
9339507,17307,1291,758.814,1701.339195,,
9305273,8561,15,765.738,19.58894557,,
9338011,9358,109,704.069,154.8143719,,
9300690,9279,73,626.596,116.5024992,,
9286052,9793,163,618.686,263.4615944,,
9305372,8708,34,449.002,75.72349344,,
9291009,8863,45,1167.066,38.55823064,,
9264304,9538,86,623.846,137.8545346,,
9327481,9041,20,639.777,31.26089247,,
9273694,15234,1056,607.122,1739.35387,,
9296213,14283,849,630.705,1346.112683,,
9299994,14189,813,608.478,1336.120616,,
9273421,12621,511,608.268,840.0902234,,
9285207,9666,105,707.78,148.3511826,,
9269118,9628,101,1077.229,93.75908001,,
9250126,9264,55,602.146,91.33997403,,
9259908,9963,108,618.33,174.6640144,,
9251442,8745,14,615.475,22.74665908,,
9227065,9933,72,582.286,123.6505772,,
9248093,14988,922,769.61,1198.009381,,
9228529,17236,1329,775.632,1713.441426,,
9235164,19191,1607,869.545,1848.092968,,
9218063,15943,1021,899.002,1135.703814,,
9186692,14430,882,886.345,995.0978456,,
9255786,17294,1282,884.162,1449.960528,,
9178266,11827,501,551.446,908.5205079,,
9170351,20551,1886,1428.659,1320.119077,,
9204196,20036,1682,766.474,2194.464522,,
9161960,9056,18,772.015,23.31560915,,
9190568,9311,25,886.768,28.19226675,,
9182453,21093,1934,834.951,2316.303591,,
9182520,15021,945,865.288,1092.121929,,
9149810,13357,762,876.341,869.5245344,,
9148496,16852,1241,982.458,1263.158323,,
9137095,18699,1506,1403.33,1073.161694,,
9128255,15070,1040,849.038,1224.915728,,
9158430,17704,1329,845.434,1571.973685,,
9164327,9268,116,887.378,130.7221951,,
9135085,8630,13,892.134,14.57180199,,
9118051,9452,153,867.746,176.3188767,,
9118624,9202,131,864.716,151.494826,,
9073038,9158,74,765.357,96.68690559,,
9082381,9961,171,766.935,222.9654404,,
9074018,11613,496,549.957,901.8886931,,
9103675,19401,1585,1407.312,1126.260559,,
9079733,14979,1024,822.174,1245.478451,,
9081104,17626,1447,840.727,1721.129451,,
9084734,8490,25,816.011,30.63684191,,
9084667,9054,64,813.358,78.68613821,,
9103012,9244,83,793.298,104.6265086,,
9094892,8902,19,776.465,24.46987308,,
9060506,9799,200,915.185,218.5350503,,
9088015,9445,161,1354.683,118.8469922,,
9056750,8819,58,499.646,116.0821862,,
9055485,9294,92,485.506,189.4930238,,
9140157,8712,18,545.216,33.01443831,,
9077421,8880,76,564.679,134.5897404,,
9078809,13444,742,592.292,1252.760463,,
9082937,11547,390,598.452,651.6813379,,
9033571,10831,311,316.675,982.079419,,
9030679,15239,1026,775.592,1322.860473,,
9062922,9018,44,440.653,99.85181084,,
9008128,8625,15,401.597,37.35087663,,
9034908,9578,133,433.933,306.4989296,,
8970906,9409,57,461.763,123.4399465,,
9001890,9274,70,442.071,158.3456051,,
8959700,9528,134,452.916,295.8606011,,
8991819,9621,103,547.386,188.1670339,,
8994979,10145,83,570.36,145.5221264,,
8966195,12534,550,551.991,996.3930571,,
8902325,13804,787,521.165,1510.078382,,
8901618,13040,634,410.256,1545.376545,,
8959590,13271,676,444.203,1521.826732,,
8981961,8859,21,303.734,69.13944438,,
8968920,9080,85,777.626,109.3070448,,
8895576,8644,29,440.281,65.86702583,,
8826384,8817,18,449.396,40.05376105,,
8857310,9352,84,435.086,193.065279,,
8945086,9495,30,445.569,67.32963918,,
8971196,13137,727,554.624,1310.797946,,
8931275,14107,829,556.947,1488.471973,,
8759584,15506,1001,602.875,1660.377358,,
9069770,14584,919,622.184,1477.055019,,
8954175,9289,70,606.147,115.4835378,,
9097774,9433,79,613.525,128.764109,,
9068757,9552,23,393.873,58.3944571,,
9231191,9459,111,1010.708,109.8240046,,
9261557,8865,77,526.599,146.2213183,,
9244893,8675,22,531.679,41.37835047,,
9338018,19264,1600,609.037,2627.098189,,
9447319,8486,16,607.326,26.34499429,,
9344574,14537,974,610.435,1595.583477,,
9550168,13014,697,597.877,1165.791626,,
9429765,13724,737,525.728,1401.865604,,
9529939,13821,783,526.894,1486.067406,,
9513443,11119,397,397.657,998.3478224,,
9557577,18856,1635,1018.141,1605.86795,,
9590524,12027,506,376.941,1342.385148,,
9622607,12430,547,363.619,1504.321831,,
9579748,13175,520,435.945,1192.81102,,
9596879,14142,750,447.102,1677.469571,,
9600332,13310,579,445.957,1298.331453,,
9570815,11326,407,448.516,907.4369699,,
9645823,10071,46,444.25,103.5453011,,
9650384,9445,77,450.179,171.043074,,
9622016,8934,34,443.47,76.6680948,,
9581795,8858,47,417.364,112.6115333,,
9568890,8833,31,472.169,65.65445847,,
9610579,8993,73,453.667,160.9109766,,
