A路计数,B路计数,AB符合计数,归一化功率(μW),归一化后符合计数,,红光波长：794.97000nm  PPKTP温度：40.86℃  紫光功率：5mW  计数时间：10s  符合窗口：1ns  AB路延时：64.8ns
8880097,3376,132,618.33,213.4782398,,
8808105,2791,14,615.475,22.74665908,,
8863659,2928,50,582.286,85.86845639,,
8844010,7617,918,769.61,1192.811944,,
8831603,10300,1509,775.632,1945.510242,,
8829843,11468,1728,869.545,1987.246203,,
8786402,9469,1302,899.002,1448.27264,,
8800781,3822,192,886.345,216.6199392,,
8809297,4434,325,884.162,367.5796969,,
8797614,2783,13,551.446,23.57438444,,
8781148,3585,186,1428.659,130.1920192,,
8780820,3148,60,766.474,78.28054181,,
8758074,2798,13,772.015,16.83905105,,
8757160,2725,7,886.768,7.89383469,,
8780351,3361,142,834.951,170.0698604,,
8747057,9029,1206,865.288,1393.755605,,
8712897,5786,561,876.341,640.1617635,,
8748635,3822,192,982.458,195.4282015,,
8679014,4041,229,1403.33,163.1832855,,
8701464,3135,63,849.038,74.20162584,,
8694810,3533,168,845.434,198.7145064,,
8696558,14549,2279,887.378,2568.240367,,
8719321,2809,5,892.134,5.604539228,,
8774902,11491,1720,867.746,1982.146849,,
8779493,7961,991,864.716,1146.041012,,
8730155,7762,999,765.357,1305.273225,,
8776206,10098,1441,766.935,1878.9076,,
8810858,5784,609,549.957,1107.359303,,
8885742,14276,2274,1407.312,1615.846379,,
8819131,8983,1208,822.174,1469.27536,,
8826842,11553,1635,840.727,1944.745441,,
8879298,2642,4,816.011,4.901894705,,
8878801,13940,2096,813.358,2576.971026,,
8918911,8961,1188,793.298,1497.545689,,
8942738,6794,806,776.465,1038.037774,,
9011857,10745,1535,915.185,1677.256511,,
8998285,13046,2003,1354.683,1478.574692,,
9005283,6871,807,499.646,1615.143522,,
9003584,7879,1012,485.506,2084.423262,,
8993264,5494,542,545.216,994.1014204,,
8970981,7304,898,564.679,1590.284037,,
8960866,6360,663,592.292,1119.380306,,
8956446,5900,565,598.452,944.102451,,
8919377,4739,377,316.675,1190.494987,,
8883853,9798,1383,775.592,1783.154029,,
8830317,8452,1099,440.653,2494.025912,,
8854332,2749,10,401.597,24.90058442,,
8855289,7589,885,433.933,2039.485358,,
8828468,6179,682,461.763,1476.948131,,
8850313,5786,617,442.071,1395.703405,,
8830804,7127,874,452.916,1929.717652,,
8850765,3034,66,547.386,120.5730508,,
8831754,3611,199,570.36,348.9024476,,
8810163,2751,19,551.991,34.42085106,,
8770482,3186,101,521.165,193.7965903,,
8760806,3066,65,410.256,158.4376584,,
8790763,3311,150,444.203,337.6834465,,
8766437,4189,306,303.734,1007.460475,,
8756630,7754,962,777.626,1237.098554,,
8757141,3198,102,440.281,231.6702288,,
8715931,2793,23,449.396,51.17980578,,
8666443,3354,104,435.086,239.0332026,,
8708200,3277,112,445.569,251.3639863,,
8714248,3157,77,554.624,138.8327948,,
8684043,3353,147,556.947,263.9389385,,
8692586,3813,142,602.875,235.5380469,,
8717305,3072,96,622.184,154.2951924,,
8677497,7124,841,606.147,1387.452219,,
8673254,9158,1241,613.525,2022.73746,,
8672425,2722,9,393.873,22.85000495,,
8651724,3318,118,1010.708,116.7498427,,
8606723,3241,108,526.599,205.0896413,,
8607010,2811,15,531.679,28.21251168,,
8616941,3032,64,609.037,105.0839276,,
8650044,2758,11,607.326,18.11218357,,
8617606,8100,1035,610.435,1695.512217,,
8616294,7599,952,597.877,1592.300758,,
8616748,2864,29,525.728,55.16160448,,
8630035,3104,78,526.894,148.0373661,,
8622516,2757,23,397.657,57.83879072,,
8712001,2895,15,1018.141,14.73273348,,
8658103,5264,482,376.941,1278.714706,,
8779800,6359,714,363.619,1963.593762,,
8769654,2753,9,435.945,20.64480611,,
8663394,2879,40,447.102,89.46504377,,
8752506,3067,80,445.957,179.3894927,,
8744294,2733,13,448.516,28.98447324,,
8783979,5874,640,444.25,1440.630276,,
8798563,6903,818,450.179,1817.054994,,
8779299,4796,364,443.47,820.7996031,,
8838457,5678,579,417.364,1387.278251,,
8857630,2853,41,472.169,86.83331604,,
8889533,3612,91,453.667,200.5876557,,
