A路计数,B路计数,AB符合计数,归一化功率(μW),归一化后符合计数,,红光波长：794.97000nm  PPKTP温度：40.86℃  紫光功率：5mW  计数时间：10s  符合窗口：1ns  AB路延时：64.8ns
9068602,2836,75,1016.238,73.80160947,,
9065341,2381,3,1023.848,2.93012244,,
9065158,3145,134,1019.623,131.4211233,,
9076350,2877,84,1051.479,79.88747279,,
9064694,2875,101,1043.316,96.80672011,,
9058805,2404,2,1046.767,1.910644871,,
9084952,3385,169,1228.234,137.5959304,,
9041310,3141,138,1611.321,85.64401507,,
9048225,7403,909,1047.895,867.4533231,,
9065162,9874,1361,1052.164,1293.524584,,
9053280,2447,6,1034.201,5.801580157,,
9026969,2785,82,992.789,82.59559685,,
9032882,2625,45,941.599,47.79104481,,
9022962,3129,108,949.983,113.6862449,,
9026620,2369,11,759.448,14.48420432,,
9026146,2963,99,1293.029,76.56440807,,
9013462,2936,89,989.294,89.96314544,,
9014054,2323,7,991.285,7.061541333,,
9002621,9331,1180,971.021,1215.215737,,
9039610,7918,968,974.184,993.6521232,,
8992781,2828,93,1019.07,91.25967794,,
9012074,3543,196,1021.835,191.8117896,,
9008461,3812,228,1330.437,171.3722634,,
8939997,2970,101,1360.7,74.22650107,,
8985066,9011,1189,1351.011,880.0816574,,
8984002,13100,1817,1347.405,1348.518077,,
9045122,2361,5,867.626,5.762851736,,
9061672,3644,232,2112.274,109.8342355,,
9095953,3220,154,1191.533,129.2452664,,
9067897,2541,19,1188.812,15.98234204,,
9100163,2766,17,1198.413,14.18542689,,
9104735,2912,98,1182.485,82.87631556,,
9097420,3123,143,1204.497,118.7217569,,
9113069,2456,10,1184.543,8.442074285,,
9119267,11477,1555,1489.473,1043.993412,,
9137385,14950,2134,1903.818,1120.905465,,
9136108,2770,71,1152.532,61.60349561,,
9148229,3333,177,1157.93,152.8589811,,
9161335,3599,191,1150.408,166.0280527,,
9167294,3281,170,1163.35,146.1297116,,
9163196,2564,46,1161.071,39.61859352,,
9176801,3273,152,1169.765,129.9406291,,
9183743,2373,2,945.514,2.115251599,,
9210103,2942,102,1628.443,62.63651844,,
9207704,10308,1334,1185.582,1125.185774,,
9201564,6924,775,1198.126,646.8434872,,
9224945,3002,135,1342.007,100.5956005,,
9231592,2386,10,1336.897,7.480007809,,
9238640,11796,1647,1335.371,1233.36511,,
9234714,10291,1365,1318.226,1035.482535,,
9238753,2822,93,1191.024,78.08406883,,
9234493,3310,147,1179.676,124.6104863,,
9230158,2437,28,868.406,32.24298312,,
9226156,3273,136,2122.937,64.06219308,,
9228068,3122,137,1194.63,114.679859,,
9234879,3729,228,1187.02,192.0776398,,
9224789,2495,4,1199.099,3.335837992,,
9213229,2834,87,1193.192,72.91366352,,
9202235,9088,1213,1150.32,1054.489186,,
9226818,6079,635,1164.743,545.1846459,,
9226202,3437,190,1492.614,127.2934597,,
9216161,3510,180,1911.826,94.15082753,,
9229624,3256,144,1163.438,123.7710991,,
9224800,2430,11,1163.792,9.451860814,,
9217817,3367,173,1158.881,149.2819366,,
9215221,2849,84,1154.833,72.73778979,,
9222189,3022,125,1195.936,104.5206432,,
9216541,3508,182,1206.045,150.9064753,,
9216208,6079,645,951.93,677.5708298,,
9212856,10140,1400,1633.576,857.0155291,,
9220512,5692,479,662.104,723.4513007,,
9204984,7891,987,660.524,1494.268187,,
9195384,2353,4,735.379,5.439372079,,
9206020,2973,97,745.967,130.0325618,,
9202647,3064,121,733.413,164.9820769,,
9179650,2458,30,738.839,40.60424531,,
9204164,2422,6,441.081,13.60294368,,
9185310,2836,88,1132.888,77.67758154,,
9195281,2644,68,603.671,112.6441389,,
9158635,2440,4,586.501,6.820107724,,
9165190,7169,836,584.283,1430.813493,,
9173713,6467,690,608.327,1134.258384,,
9148445,2652,47,613.556,76.6026247,,
9166361,3202,136,606.69,224.1672024,,
9160804,2868,87,697.724,124.6911386,,
9175171,3279,167,1056.677,158.0426185,,
9140888,2795,31,604.961,51.24297269,,
9130957,2924,102,608.179,167.7137816,,
9146694,2476,5,605.298,8.260394054,,
9140652,2658,70,578.886,120.9219086,,
9120256,5972,689,592.756,1162.366977,,
9116368,4689,328,606.169,541.1032237,,
9120212,7249,861,748.679,1150.025578,,
9124766,7826,977,758.814,1287.535549,,
9103674,4928,441,765.738,575.9149996,,
9121466,5900,612,704.069,869.2329871,,
9076195,5671,506,626.596,807.5378713,,
9082037,7275,787,618.686,1272.050766,,
9101578,4216,321,449.002,714.9188645,,
9114810,9350,1222,1167.066,1047.070174,,
9084936,8529,1121,623.846,1796.917829,,
9111133,2339,3,639.777,4.68913387,,
9123744,7004,883,607.122,1454.402904,,
9090515,5258,525,630.705,832.401836,,
9089920,5702,630,608.478,1035.370219,,
9082737,4397,344,608.268,565.5401895,,
9084953,6555,771,707.78,1089.321541,,
9060534,8249,1030,1077.229,956.1569546,,
9078006,5953,643,602.146,1067.847333,,
9059852,6912,800,618.33,1293.807514,,
9073676,2417,1,615.475,1.624761363,,
9058651,8039,1027,582.286,1763.738094,,
9071326,2501,41,769.61,53.27373605,,
9065157,2989,123,775.632,158.5803577,,
9087206,3098,120,869.545,138.0032086,,
9081930,2947,99,899.002,110.1221132,,
9058176,2688,70,886.345,78.9760195,,
9037596,3533,146,884.162,165.12811,,
9028099,4467,385,551.446,698.1644622,,
9053228,8604,1083,1428.659,758.0535313,,
9024536,2823,80,766.474,104.3740557,,
9028689,2365,2,772.015,2.590623239,,
9032576,2595,29,886.768,32.70302943,,
9012003,2513,32,834.951,38.32560234,,
9008517,3040,144,865.288,166.4185797,,
9019599,2343,12,876.341,13.69329975,,
9017043,3515,157,982.458,159.8032689,,
9017508,3415,143,1403.33,101.9004796,,
9015731,5987,639,849.038,752.6164907,,
9005564,8968,1094,845.434,1294.00994,,
9007139,2941,37,887.378,41.69587256,,
9028255,2411,9,892.134,10.08817061,,
9015324,3157,107,867.746,123.3079726,,
9006093,2469,26,864.716,30.0676754,,
9018054,7084,791,765.357,1033.504626,,
9054525,7595,897,766.935,1169.590643,,
9091891,2490,19,549.957,34.54815558,,
9075216,3421,172,1407.312,122.2188115,,
9098628,2720,51,822.174,62.03066504,,
9115439,3046,117,840.727,139.1652701,,
9103134,2378,11,816.011,13.48021044,,
9105537,2895,104,813.358,127.8649746,,
9107845,2617,35,793.298,44.11961205,,
9106386,2403,21,776.465,27.04564919,,
9124362,8209,994,915.185,1086.1192,,
9133238,9424,1229,1354.683,907.2233135,,
9145977,2619,47,499.646,94.06659915,,
9147129,2911,99,485.506,203.9109712,,
9158251,3845,253,545.216,464.0362719,,
9185504,5030,485,564.679,858.8950536,,
9193106,2696,67,592.292,113.1198801,,
9194955,2439,3,598.452,5.012933368,,
9189392,2309,6,316.675,18.94686982,,
9207398,2856,87,775.592,112.1723793,,
9217349,2532,45,440.653,102.1211702,,
9214638,2371,15,401.597,37.35087663,,
9219322,2946,117,433.933,269.6268779,,
9223117,2511,56,461.763,121.2743334,,
9231370,4645,390,442.071,882.2112285,,
9222635,6045,683,452.916,1508.0059,,
9230769,4861,438,547.386,800.16661,,
9217385,6623,735,570.36,1288.659794,,
9228533,2373,11,551.991,19.92786114,,
9218878,2746,54,521.165,103.6140186,,
9222051,2522,26,410.256,63.37506338,,
9223953,2726,84,444.203,189.1027301,,
9216070,2364,16,303.734,52.67767191,,
9219742,2610,51,777.626,65.58422686,,
9222893,2958,37,440.281,84.03723985,,
9230645,2338,8,449.396,17.80167158,,
9220827,5695,606,435.086,1392.828085,,
9208859,5240,530,445.569,1189.490292,,
9213362,5788,558,554.624,1006.087007,,
9212451,6651,733,556.947,1316.103687,,
9215058,6990,838,602.875,1390.00622,,
9209394,5889,644,622.184,1035.063582,,
9207971,5259,564,606.147,930.4673619,,
9195835,6371,726,613.525,1183.325863,,
9200537,4047,254,393.873,644.8779175,,
9201152,9301,1157,1010.708,1144.742102,,
9200985,7947,987,526.599,1874.291444,,
9184471,2447,4,531.679,7.523336449,,
9194407,2873,90,609.037,147.7742732,,
9188428,2415,14,607.326,23.05187,,
9190319,2858,100,610.435,163.8176055,,
9168865,7055,69,597.877,115.4083532,,
9189939,2838,75,525.728,142.6593219,,
9175586,3235,126,526.894,239.1372838,,
9213893,3820,242,397.657,608.5646675,,
9193493,7509,855,1018.141,839.7658085,,
9185884,2820,37,376.941,98.15859776,,
9196045,2852,58,363.619,159.5076165,,
9186786,2745,13,435.945,29.82027549,,
9193057,2897,62,447.102,138.6708178,,
9170813,4917,409,445.957,917.1287815,,
9185661,3926,257,448.516,573.0007402,,
9171798,2782,52,444.25,117.0512099,,
9178188,2902,66,450.179,146.6083491,,
9158420,4059,322,443.47,726.0919566,,
9151821,4960,438,417.364,1049.443651,,
9137608,4554,356,472.169,753.9673295,,
9158514,6245,688,453.667,1516.530848,,
