A路计数,B路计数,AB符合计数,归一化功率(μW),归一化后符合计数,,红光波长：794.97000nm  PPKTP温度：40.86℃  紫光功率：5mW  计数时间：10s  符合窗口：1ns  AB路延时：64.8ns
8924987,2979,103,1094.771,94.08360287,,
8810363,2785,33,1092.117,30.21654273,,
8724120,2570,9,764.149,11.77780773,,
8687509,2929,69,1939.501,35.57616108,,
8667830,2668,43,1016.238,42.31292276,,
8650443,2902,18,1023.848,17.58073464,,
8588998,8601,1043,1019.623,1022.927101,,
8735827,10290,1347,1051.479,1281.052689,,
8476660,7211,801,1043.316,767.7443843,,
8733780,9044,1077,1046.767,1028.882263,,
8870985,2889,88,1228.234,71.64758507,,
8964593,2943,69,1611.321,42.82200753,,
8690698,2578,15,1047.895,14.31441127,,
8812254,2572,40,1052.164,38.0168871,,
8969354,3199,141,1034.201,136.3371337,,
8938342,2918,77,992.789,77.55927997,,
8962946,3151,116,941.599,123.1946933,,
9047076,2655,41,949.983,43.15866705,,
9122288,6631,735,759.448,967.8081975,,
9194714,11639,1618,1293.029,1251.325376,,
9225756,2861,83,989.294,83.89821428,,
9286338,2846,56,991.285,56.49233066,,
9303893,2499,16,971.021,16.47750152,,
9290425,3062,119,974.184,122.1535151,,
9341982,7217,805,1019.07,789.935922,,
9291842,9312,1189,1021.835,1163.592948,,
9275215,8635,1059,1330.437,795.9790655,,
9394595,11966,1676,1360.7,1231.718968,,
9354839,13309,1836,1351.011,1358.982273,,
9313860,10601,1458,1347.405,1082.079998,,
9372550,7915,922,867.626,1062.66986,,
9215047,17956,2590,2112.274,1226.166681,,
9230653,33814,5369,1191.533,4505.959969,,
9213769,18258,2683,1188.812,2256.874931,,
9155871,32561,5114,1198.413,4267.310184,,
9156054,18008,2612,1182.485,2208.907513,,
9112150,8096,945,1204.497,784.5598619,,
9150278,10355,1306,1184.543,1102.534902,,
9173363,12314,1585,1489.473,1064.134764,,
9147379,15330,2156,1903.818,1132.461191,,
9115275,6966,792,1152.532,687.1826552,,
9070247,10068,1252,1157.93,1081.239799,,
9069749,7206,831,1150.408,722.3524176,,
9136420,11010,1484,1163.35,1275.626424,,
9100951,31960,4981,1161.071,4290.004659,,
9091688,18279,2644,1169.765,2260.283048,,
9071041,7790,900,945.514,951.8632194,,
9046984,12034,1636,1628.443,1004.640629,,
9037774,13086,1730,1185.582,1459.198942,,
8996062,8603,1021,1198.126,852.1641296,,
9008650,3413,176,1342.007,131.1468569,,
8985999,2801,71,1336.897,53.10805544,,
9069655,2516,20,1335.371,14.97711123,,
8972965,2883,80,1318.226,60.68762109,,
8948539,3211,127,1191.024,106.6309327,,
9036014,2712,47,1179.676,39.84144799,,
8946523,7589,827,868.406,952.3195372,,
8969027,16162,2216,2122.937,1043.836911,,
8986594,7941,827,1194.63,692.2645505,,
8977138,10158,1277,1187.02,1075.803272,,
8964413,3138,111,1199.099,92.56950427,,
8971231,2823,51,1193.192,42.74249241,,
8914211,3069,25,1150.32,21.73308297,,
8934816,2625,32,1164.743,27.47387192,,
8879573,3806,193,1492.614,129.3033564,,
8931128,3449,161,1911.826,84.21268463,,
8938670,3500,175,1163.438,150.4162663,,
8904709,2882,61,1163.792,52.41486451,,
8978953,7506,846,1158.881,730.0145571,,
8916930,9332,1163,1154.833,1007.072018,,
8880946,3010,98,1195.936,81.9441843,,
8914014,2868,75,1206.045,62.18673433,,
8868613,2545,5,951.93,5.252487053,,
8890893,3573,154,1633.576,94.2717082,,
8785179,2579,21,662.104,31.71707164,,
8626540,2768,48,660.524,72.66957749,,
8653681,2859,84,735.379,114.2268137,,
8515555,2643,39,745.967,52.28113308,,
8610139,5969,562,733.413,766.2803904,,
8544618,7045,764,738.839,1034.054781,,
8700745,4731,388,441.081,879.6570244,,
8678240,8966,1060,1132.888,935.6617777,,
8626183,2888,65,603.671,107.6745446,,
8880289,2723,45,586.501,76.72621189,,
8737173,2587,34,584.283,58.19097937,,
8750799,2515,15,608.327,24.65779096,,
8982862,3110,107,613.556,174.3932094,,
8797126,2674,50,606.69,82.41441263,,
8929011,3024,120,697.724,171.9877774,,
8935247,2910,61,1056.677,57.72814209,,
8973674,5432,545,604.961,900.8845198,,
9086772,6259,665,608.179,1093.428086,,
9151300,2681,52,605.298,85.90809816,,
9155211,2766,64,578.886,110.5571736,,
9193564,2536,5,592.756,8.435174001,,
9270386,2707,36,606.169,59.38937821,,
9276647,2446,10,748.679,13.35685921,,
9264494,2775,56,758.814,73.7993764,,
9237521,9013,1120,765.738,1462.641269,,
9289807,7802,942,704.069,1337.937049,,
9387845,7132,774,626.596,1235.245677,,
9271126,6181,629,618.686,1016.670815,,
9324457,2488,15,449.002,33.40742357,,
9398186,2938,89,1167.066,76.25961171,,
9328527,2941,34,623.846,54.50062996,,
9203054,2577,25,639.777,39.07611558,,
9243898,2983,29,607.122,47.7663468,,
9095876,2634,45,630.705,71.3487288,,
9142078,2495,12,608.478,19.7213375,,
9099635,2596,36,608.268,59.18443844,,
9167500,6478,630,707.78,890.1070954,,
9097665,10136,1346,1077.229,1249.502195,,
9098379,2500,5,602.146,8.303634002,,
9133205,2612,15,618.33,24.25889088,,
9024644,2652,39,615.475,63.36569316,,
9037012,2856,24,582.286,41.21685907,,
9009320,6132,624,769.61,810.8002755,,
8958886,6597,669,775.632,862.5224333,,
9033484,6778,735,869.545,845.2696525,,
8995955,7121,782,899.002,869.8534597,,
8974823,2828,88,886.345,99.28413879,,
9014029,2731,45,884.162,50.89565034,,
8934490,3061,36,551.446,65.28291075,,
8944198,2532,10,1428.659,6.999570926,,
8989199,2974,128,766.474,166.9984892,,
8933571,2930,114,772.015,147.6655246,,
8913068,3059,96,886.768,108.2583043,,
8923878,2859,61,834.951,73.05817946,,
8956502,7132,738,865.288,852.895221,,
8863684,7115,775,876.341,884.3589425,,
8970198,2623,52,982.458,52.92847124,,
8849309,3092,107,1403.33,76.24721199,,
8889248,2432,4,849.038,4.711214339,,
8908933,2708,51,845.434,60.32404658,,
8826286,24804,3695,887.378,4163.952679,,
8917442,13804,1925,892.134,2157.747603,,
8883707,7186,767,867.746,883.8992055,,
8905542,8833,1089,864.716,1259.37302,,
8871610,8100,945,765.357,1234.717916,,
8865062,7999,948,766.935,1236.089108,,
8827725,5330,515,549.957,936.4368487,,
8864783,13279,1822,1407.312,1294.666712,,
8851098,6295,646,822.174,785.7217572,,
8720841,8898,1087,840.727,1292.92862,,
8685231,24002,3544,816.011,4343.078708,,
8609145,14219,1916,813.358,2355.666263,,
8639732,6755,688,793.298,867.2655169,,
8662661,7439,807,776.465,1039.325662,,
8542940,9443,1098,915.185,1199.757426,,
8630649,11029,1326,1354.683,978.8267809,,
8537735,4645,355,499.646,710.5030361,,
8607885,5481,494,485.506,1017.495149,,
8433457,6548,623,545.216,1142.666393,,
8540267,6616,619,564.679,1096.198017,,
8640149,4895,448,592.292,756.3836756,,
8719640,6025,551,598.452,920.7087619,,
8845380,4027,272,316.675,858.9247651,,
8921271,8921,996,775.592,1284.180342,,
8967693,13997,1790,440.653,4062.153214,,
8985155,8775,956,401.597,2380.49587,,
9113741,4667,350,433.933,806.5761304,,
9150728,5093,477,461.763,1032.997447,,
9172221,5914,602,442.071,1361.772204,,
9198079,5102,446,452.916,984.7300603,,
9263720,2568,6,547.386,10.96118644,,
9312070,2429,21,570.36,36.81885125,,
9309427,2901,86,551.991,155.7996417,,
9297076,2710,44,521.165,84.42623737,,
9277037,2836,62,410.256,151.1251511,,
9300901,2610,34,444.203,76.54158121,,
9280900,4188,345,303.734,1135.862301,,
9280686,7621,909,777.626,1168.942396,,
9292216,2647,44,440.281,99.93617712,,
9177264,2624,31,449.396,68.98147736,,
9300092,2483,6,435.086,13.79037707,,
9234841,2594,28,445.569,62.84099657,,
9106895,2585,22,554.624,39.66651281,,
9085287,2751,55,556.947,98.75266408,,
9068711,2593,38,602.875,63.03130831,,
9024619,2729,50,622.184,80.36207938,,
9056988,7441,859,606.147,1417.147986,,
9010351,6091,637,613.525,1038.262499,,
8953841,2480,5,393.873,12.69444719,,
8920415,2697,31,1010.708,30.67156884,,
8984684,2615,25,526.599,47.474454,,
9019400,2604,6,531.679,11.28500467,,
8980687,3058,105,609.037,172.4033187,,
8954766,3018,52,607.326,85.62123143,,
8872816,5226,463,610.435,758.4755134,,
8920736,6162,597,597.877,998.5331431,,
8867820,2785,52,525.728,98.91046321,,
8916022,2771,60,526.894,113.874897,,
8896080,2451,9,397.657,22.63257028,,
8910493,3003,71,1018.141,69.73493848,,
8876712,4126,281,376.941,745.474756,,
8919995,4417,339,363.619,932.2945171,,
8963551,2797,61,435.945,139.9259081,,
8897465,2661,44,447.102,98.41154815,,
8877955,2397,5,445.957,11.21184329,,
8783050,2677,47,448.516,104.7900186,,
8829512,4755,372,444.25,837.3663478,,
8816077,5132,464,450.179,1030.701121,,
8784767,6038,633,443.47,1427.37953,,
8780281,5047,420,417.364,1006.31583,,
8764109,2602,10,472.169,21.17885757,,
8795893,2723,46,453.667,101.3959578,,
