A路计数,B路计数,AB符合计数,归一化功率(μW),归一化后符合计数,,红光波长：794.97000nm  PPKTP温度：40.86℃  紫光功率：5mW  计数时间：10s  符合窗口：1ns  AB路延时：64.8ns
9372019,2274,17,1089.219,15.60751327,,
9362882,4457,353,1105.855,319.210023,,
9347588,8662,1061,1044.621,1015.679371,,
9352614,6766,745,1094.771,680.507613,,
9327375,4636,437,1092.117,400.140278,,
9332454,2304,24,764.149,31.40748728,,
9323524,4731,444,1939.501,228.9248626,,
9234781,3381,198,1016.238,194.836249,,
9217985,4289,315,1023.848,307.6628562,,
9180972,3117,163,1019.623,159.8630082,,
9138032,2812,110,1051.479,104.6145477,,
9130692,3634,149,1043.316,142.8138742,,
9142907,3246,175,1046.767,167.1814262,,
9152665,10558,1359,1228.234,1106.466683,,
9305876,9561,1232,1611.321,764.5900475,,
9214677,2482,58,1047.895,55.34905692,,
9188725,2222,20,1052.164,19.00844355,,
9155806,2332,23,1034.201,22.2393906,,
9262978,2484,64,992.789,64.46485608,,
9281799,2466,50,941.599,53.1011609,,
9357844,2244,23,949.983,24.21095956,,
9361089,2121,16,759.448,21.06793355,,
9388560,3215,175,1293.029,135.3411254,,
9419459,7933,918,989.294,927.9344664,,
9440705,9505,1190,991.285,1200.462027,,
9469242,2971,147,971.021,151.3870452,,
9482816,2589,58,974.184,59.53700738,,
9494227,7459,888,1019.07,871.3827313,,
9505631,5613,593,1021.835,580.3285266,,
9520712,11869,1497,1330.437,1125.194203,,
9548718,8692,1047,1360.7,769.4568972,,
9551843,2584,90,1351.011,66.6167781,,
9540449,2244,16,1347.405,11.87467762,,
9514332,2246,36,867.626,41.4925325,,
9496517,3924,259,2112.274,122.6166681,,
9518824,2678,83,1191.533,69.65816306,,
9488741,2764,103,1188.812,86.64111735,,
9463901,2157,18,1198.413,15.01986377,,
9479426,2846,124,1182.485,104.8639095,,
9446641,9636,1191,1204.497,988.7944926,,
9435890,11106,1459,1184.543,1231.698638,,
9447313,3361,192,1489.473,128.9046529,,
9444540,2763,100,1903.818,52.52602927,,
9454809,2984,132,1152.532,114.5304425,,
9413382,2289,21,1157.93,18.13581132,,
9403381,2724,118,1150.408,102.5723048,,
9441387,2329,44,1163.35,37.82180771,,
9436615,2540,71,1161.071,61.15043783,,
9408376,2183,15,1169.765,12.8230884,,
9432408,5603,591,945.514,625.0568474,,
9404167,11284,1513,1628.443,929.1083569,,
9408209,3031,85,1185.582,71.6947457,,
9401565,3013,157,1198.126,131.037971,,
9400088,14719,1963,1342.007,1462.734546,,
9382905,27806,4048,1336.897,3027.907161,,
9379601,12444,1628,1335.371,1219.136854,,
9374447,8795,1099,1318.226,833.6961947,,
9376984,8445,978,1191.024,821.1421432,,
9389692,4875,461,1179.676,390.7852665,,
9357499,6423,662,868.406,762.3162438,,
9370655,12231,1605,2122.937,756.0280875,,
9362819,7746,917,1194.63,767.6016842,,
9356955,6118,648,1187.02,545.904871,,
9388516,2229,11,1199.099,9.173554477,,
9335382,13523,1821,1193.192,1526.158405,,
9342260,8036,909,1150.32,790.2148967,,
9327353,10020,1273,1164.743,1092.944967,,
9357511,9128,1184,1492.614,793.2392434,,
9341429,14243,1899,1911.826,993.2912305,,
9330519,7762,862,1163.438,740.9075516,,
9328158,9037,1128,1163.792,969.2453634,,
9344903,10753,1409,1158.881,1215.828027,,
9315913,7651,868,1154.833,751.6238279,,
9304142,14324,1899,1195.936,1587.877612,,
9300184,2310,18,1206.045,14.92481624,,
9247205,5809,579,951.93,608.2380007,,
9205096,9099,1118,1633.576,684.3881154,,
9188318,5178,529,662.104,798.9681379,,
9131247,3577,248,660.524,375.4594837,,
9064973,3938,294,735.379,399.7938478,,
9171343,5577,568,745.967,761.4277843,,
9106835,5962,624,733.413,850.8166613,,
9079029,6669,708,738.839,958.2601893,,
9215738,3869,311,441.081,705.0859139,,
9176186,8672,1057,1132.888,933.0136783,,
9221258,8371,984,603.671,1630.026952,,
9186322,14092,1880,586.501,3205.45063,,
9204722,6429,658,584.283,1126.166601,,
9302339,4832,406,608.327,667.4042086,,
9311550,6380,649,613.556,1057.768158,,
9337875,4495,389,606.69,641.1841303,,
9368826,6034,594,697.724,851.3394981,,
9365590,7530,833,1056.677,788.3203666,,
9403638,4955,457,604.961,755.4205974,,
9440291,3849,262,608.179,430.7942234,,
9455589,2530,10,605.298,16.52078811,,
9471180,7574,850,578.886,1468.337462,,
9484057,4976,450,592.756,759.1656601,,
9506638,6184,649,606.169,1070.658513,,
9500259,2658,97,748.679,129.5615344,,
9503149,2295,12,758.814,15.81415208,,
9498494,2166,17,765.738,22.20080498,,
9511679,2596,59,704.069,83.79860497,,
9495543,2456,74,626.596,118.0984239,,
9508392,2236,9,618.686,14.5469592,,
9511720,3686,270,449.002,601.3336243,,
9445468,7818,931,1167.066,797.7269495,,
9473591,2541,68,623.846,109.0012599,,
9464673,2908,165,639.777,257.9023629,,
9460023,2612,77,607.122,126.8278863,,
9427828,2796,111,630.705,175.993531,,
9424861,2292,47,608.478,77.24190521,,
9422998,2536,75,608.268,123.3009134,,
9429643,3003,151,707.78,213.3431292,,
9431982,3011,139,1077.229,129.0347735,,
9428395,5927,605,602.146,1004.739714,,
9397033,3697,242,618.33,391.3767729,,
9405336,2257,26,615.475,42.24379544,,
9398214,2395,53,582.286,91.02056378,,
9413864,2461,45,769.61,58.47117371,,
9399244,2299,21,775.632,27.07469522,,
9411694,2881,135,869.545,155.2536096,,
9401905,2428,51,899.002,56.72957346,,
9367330,6400,693,886.345,781.862593,,
9379560,4733,408,884.162,461.4538965,,
9373852,2205,17,551.446,30.82804119,,
9390827,3510,238,1428.659,166.589788,,
9353830,2188,14,766.474,18.26545975,,
9379963,2754,107,772.015,138.5983433,,
9350335,2234,23,886.768,25.93688541,,
9378928,2604,71,834.951,85.03493019,,
9375396,2870,116,865.288,134.0594114,,
9378886,3179,166,876.341,189.4239799,,
9367988,8497,957,982.458,974.0874419,,
9364076,9015,1062,1403.33,756.7713938,,
9365656,2607,90,849.038,106.0023226,,
9340669,2270,21,845.434,24.8393133,,
9358818,2304,36,887.378,40.56895708,,
9334715,2360,40,892.134,44.83631383,,
9342244,7283,787,867.746,906.9474247,,
9356312,7229,756,864.716,874.2754847,,
9329258,2353,37,765.357,48.34345279,,
9348283,2237,9,766.935,11.73502318,,
9345917,2322,34,549.957,61.82301525,,
9336261,2344,13,1407.312,9.237468308,,
9304713,2420,25,822.174,30.40718875,,
9308567,2194,7,840.727,8.326127268,,
9280772,2167,15,816.011,18.38210514,,
9267598,2433,47,813.358,57.78513275,,
9238350,6161,592,793.298,746.2517238,,
9199698,6750,752,776.465,968.4918187,,
9138571,2452,41,915.185,44.79968531,,
9144941,2403,43,1354.683,31.74174327,,
9172596,4529,380,499.646,760.5384612,,
9122061,3665,271,485.506,558.1805374,,
9150379,2080,7,545.216,12.83894823,,
9164643,2447,55,564.679,97.40047,,
9166232,2212,11,592.292,18.57192061,,
9148006,2472,67,598.452,111.9555119,,
9193324,2132,6,316.675,18.94686982,,
9179626,2354,30,775.592,38.68013079,,
9291148,2426,42,440.653,95.31309216,,
9348126,2489,49,401.597,122.0128636,,
9332505,5304,520,433.933,1198.341679,,
9311582,4742,436,461.763,944.2073098,,
9390650,2442,39,442.071,88.22112285,,
9412573,2138,5,452.916,11.03957467,,
9444309,4723,452,547.386,825.7427117,,
9456704,3885,280,570.36,490.9180167,,
9472616,4242,351,551.991,635.8799328,,
9491345,4419,373,521.165,715.7042395,,
9503856,4231,334,410.256,814.1258141,,
9504044,3901,299,444.203,673.1156701,,
9521130,3342,214,303.734,704.5638618,,
9518525,7330,841,777.626,1081.496761,,
9503820,6561,714,440.281,1621.691601,,
9517765,11619,1543,449.396,3433.497405,,
9456462,5400,505,435.086,1160.69007,,
9443022,4833,418,445.569,938.1263059,,
9476303,2627,80,554.624,144.2418648,,
9466611,2396,35,556.947,62.84260441,,
9452246,2465,62,602.875,102.8405557,,
9439755,2467,36,622.184,57.86069716,,
9445081,2544,66,606.147,108.8844785,,
9453739,2198,7,613.525,11.40947802,,
9428560,3652,224,393.873,568.7112343,,
9370178,6883,772,1010.708,763.8210047,,
9425292,2405,20,526.599,37.9795632,,
9383332,2543,72,531.679,135.4200561,,
9390662,2418,46,609.037,75.52907295,,
9366103,2345,35,607.326,57.629675,,
9412517,2488,75,610.435,122.8632041,,
9407282,2290,11,597.877,18.39843312,,
9367364,4272,322,525.728,612.4840222,,
9364505,4372,402,526.894,762.9618102,,
9375913,2178,10,397.657,25.14730031,,
9370256,2556,81,1018.141,79.5567608,,
9371942,2327,30,376.941,79.58805224,,
9359654,2153,11,363.619,30.25144451,,
9334726,4230,330,435.945,756.9762241,,
9342049,4345,356,447.102,796.2388896,,
9320440,2112,13,445.957,29.15079257,,
9359538,2210,17,448.516,37.9027727,,
9324042,4969,473,444.25,1064.715813,,
9320348,3477,224,450.179,497.5798516,,
9331231,2273,20,443.47,45.09887929,,
9337038,2322,31,417.364,74.2756922,,
9316470,4646,399,472.169,845.036417,,
9338473,3815,286,453.667,630.4183465,,
