A路计数,B路计数,AB符合计数,归一化功率(μW),归一化后符合计数,,红光波长：794.97000nm  PPKTP温度：40.86℃  紫光功率：5mW  计数时间：10s  符合窗口：1ns  AB路延时：64.8ns
9285336,8012,897,1154.833,776.7356839,,
9276046,13346,1739,1195.936,1454.091189,,
9281271,26069,3844,1206.045,3187.277423,,
9280366,6036,591,951.93,620.8439696,,
9265964,10406,1204,1633.576,737.033355,,
9296355,6271,628,662.104,948.4914757,,
9262239,7236,795,660.524,1203.589877,,
9248731,4880,429,735.379,583.3726555,,
9236268,6316,691,745.967,926.3144348,,
9246833,6182,660,733.413,899.9022379,,
9245398,4732,435,738.839,588.761557,,
9230505,3951,307,441.081,696.0172848,,
9263574,9646,1259,1132.888,1111.319036,,
9254073,8428,986,603.671,1633.340015,,
9227240,2069,7,586.501,11.93518852,,
9237863,7027,810,584.283,1386.314509,,
9227879,5178,519,608.327,853.1595671,,
9196681,4947,360,613.556,586.7435083,,
9196507,6916,725,606.69,1195.008983,,
9215758,6943,733,697.724,1050.558674,,
9223065,8569,1014,1056.677,959.6120669,,
9203731,6109,666,604.961,1100.897413,,
9203061,6848,724,608.179,1190.438999,,
9142143,2065,5,605.298,8.260394054,,
9254275,9157,1020,578.886,1762.004954,,
9207387,5532,530,592.756,894.1284441,,
9233332,4373,319,606.169,526.2558791,,
9270096,2367,33,748.679,44.07763541,,
9284890,2678,77,758.814,101.4741425,,
9296777,2145,4,765.738,5.223718818,,
9349005,2772,57,704.069,80.95797429,,
9339524,2532,51,626.596,81.39215699,,
9426030,2932,109,618.686,176.1798392,,
9414328,3977,282,449.002,628.0595632,,
9425898,6917,780,1167.066,668.3426644,,
9446701,2367,43,623.846,68.92726731,,
9465004,2157,6,639.777,9.37826774,,
9466033,2815,97,607.122,159.7701945,,
9464694,2797,102,630.705,161.7237853,,
9480529,2722,78,608.478,128.1886938,,
9460012,2194,8,608.268,13.15209743,,
9456088,2716,88,707.78,124.3324197,,
9431384,2689,93,1077.229,86.33261823,,
9438367,4790,419,602.146,695.8445294,,
9410728,6293,674,618.33,1090.03283,,
9400374,2201,8,615.475,12.99809091,,
9410851,2396,35,582.286,60.10791948,,
9416065,2505,76,769.61,98.7513156,,
9411000,3297,99,775.632,127.6378489,,
9372014,2866,121,869.545,139.1532353,,
9404722,2516,61,899.002,67.85301924,,
9399820,6686,697,886.345,786.3755084,,
9375024,7412,817,884.162,924.0388074,,
9375471,2465,16,551.446,29.014627,,
9365209,2739,126,1428.659,88.19459367,,
9373035,2734,96,766.474,125.2488669,,
9360000,2253,18,772.015,23.31560915,,
9349793,2242,21,886.768,23.68150407,,
9361761,2532,57,834.951,68.26747917,,
9336773,2387,46,865.288,53.16149074,,
9350453,2089,1,876.341,1.141108313,,
9337477,7343,770,982.458,783.7485165,,
9334939,9701,1251,1403.33,891.4510486,,
9335515,2330,43,849.038,50.64555414,,
9321189,2624,84,845.434,99.3572532,,
9286892,2727,93,887.378,104.8031391,,
9269334,2135,8,892.134,8.967262765,,
9317073,8479,982,867.746,1131.667562,,
9292555,7292,818,864.716,945.975326,,
9276645,2636,51,765.357,66.63557007,,
9287675,2907,122,766.935,159.0747586,,
9271786,2378,26,549.957,47.27642343,,
9275009,2782,35,1407.312,24.87010698,,
9278970,2672,68,822.174,82.70755339,,
9253569,3099,149,840.727,177.2275661,,
9257267,2166,6,816.011,7.352842057,,
9252732,2628,61,813.358,74.99772548,,
9256571,6913,721,793.298,908.8640082,,
9242876,4704,410,776.465,528.0341033,,
9284091,2825,108,915.185,118.0089272,,
9250244,3123,151,1354.683,111.4651915,,
9229157,4212,314,499.646,628.444939,,
9244817,6056,589,485.506,1213.167294,,
9189080,2154,11,545.216,20.17549008,,
9245723,2483,64,564.679,113.3387287,,
9238128,2772,89,592.292,150.2637213,,
9216157,2308,23,598.452,38.43248916,,
9202921,2177,13,316.675,41.05155127,,
9178143,2493,42,775.592,54.15218311,,
9239792,2440,53,440.653,120.2760449,,
9198485,2160,2,401.597,4.980116883,,
9211663,5936,590,433.933,1359.656906,,
9200295,4819,422,461.763,913.8887265,,
9215041,2237,30,442.071,67.86240219,,
9204066,3004,67,452.916,147.9303005,,
9161824,5656,546,547.386,997.4679659,,
9167718,6368,694,570.36,1216.77537,,
9166813,4201,317,551.991,574.2847257,,
9194370,4302,368,521.165,706.1103489,,
9195456,4594,334,410.256,814.1258141,,
9075644,5028,466,444.203,1049.069907,,
9180099,3385,198,303.734,651.8861899,,
9156631,6844,735,777.626,945.184446,,
9199462,6598,735,440.281,1669.388413,,
9269171,2200,4,449.396,8.900835788,,
9282970,5559,569,435.086,1307.787426,,
9237235,4565,342,445.569,767.5578867,,
9317044,2357,10,554.624,18.03023309,,
9282171,2771,86,556.947,154.4132566,,
9345531,2942,95,602.875,157.5782708,,
9340104,2525,71,622.184,114.1141527,,
9408182,2362,48,606.147,79.18871165,,
9409608,2596,68,613.525,110.8349293,,
9415350,3985,296,393.873,751.5112739,,
9425212,6793,729,1010.708,721.2765705,,
9433994,2470,46,526.599,87.35299535,,
9438787,2154,6,531.679,11.28500467,,
9443679,2406,56,609.037,91.94843663,,
9435851,2234,16,607.326,26.34499429,,
9403887,2771,106,610.435,173.6466618,,
9423510,2300,22,597.877,36.79686625,,
9399980,5808,585,525.728,1112.742711,,
9366352,6441,660,526.894,1252.623867,,
9371795,2155,7,397.657,17.60311022,,
9372309,3208,121,1018.141,118.8440501,,
9362986,2359,41,376.941,108.7703381,,
9366379,2547,48,363.619,132.0063033,,
9363041,3592,198,435.945,454.1857344,,
9379128,4756,403,447.102,901.360316,,
9379731,2352,39,445.957,87.4523777,,
9353314,2178,5,448.516,11.14787432,,
9373200,4259,300,444.25,675.2954418,,
9352502,5661,551,450.179,1223.957581,,
9339671,2139,6,443.47,13.52966379,,
9341975,2291,20,417.364,47.91980142,,
9320662,4414,365,472.169,773.0283013,,
9311126,5498,443,453.667,976.4871591,,
