A路计数,B路计数,AB符合计数,归一化功率(μW),归一化后符合计数,,红光波长：794.97000nm  PPKTP温度：40.86℃  紫光功率：5mW  计数时间：10s  符合窗口：1ns  AB路延时：64.8ns
9302272,9802,1385,982.458,1409.729474,,
9280595,14034,2244,1403.33,1599.053679,,
9296083,6006,650,849.038,765.5723301,,
9297999,9127,1272,845.434,1504.552691,,
9309227,3061,105,887.378,118.3261248,,
9293328,2663,37,892.134,41.47359029,,
9279445,2459,3,867.746,3.457232877,,
9283014,2649,34,864.716,39.31926783,,
9258355,3302,174,765.357,227.3448861,,
9242667,2967,88,766.935,114.7424488,,
9241784,5668,604,549.957,1098.267683,,
9214363,11159,1627,1407.312,1156.104688,,
9194008,6401,733,822.174,891.538774,,
9188160,7543,999,840.727,1188.257306,,
9157932,3052,109,816.011,133.5766307,,
9170369,2984,117,813.358,143.8480964,,
9150563,2644,27,793.298,34.0351293,,
9149910,2586,18,776.465,23.18198502,,
9205141,3254,169,915.185,184.6621175,,
9191362,3312,152,1354.683,112.2033716,,
9233440,2648,20,499.646,40.02834006,,
9213806,2591,29,485.506,59.73149662,,
9160967,3079,119,545.216,218.26212,,
9203139,2904,71,564.679,125.7351522,,
9196656,5207,490,592.292,827.2946452,,
9219136,5553,576,598.452,962.4832067,,
9199794,4241,302,316.675,953.6591142,,
9201220,6584,807,775.592,1040.495518,,
9213781,2827,60,440.653,136.1615602,,
9166236,2826,52,401.597,129.483039,,
9174666,2667,31,433.933,71.43960012,,
9185234,2553,14,461.763,30.31858334,,
9203182,3037,110,442.071,248.828808,,
9173953,2919,68,452.916,150.1382155,,
9196242,2544,14,547.386,25.57610169,,
9176488,2813,74,570.36,129.7426187,,
9140431,7364,912,551.991,1652.200851,,
9191085,6805,782,521.165,1500.484491,,
9169244,5839,648,410.256,1579.50158,,
9167293,5625,567,444.203,1276.443428,,
9171462,2502,21,303.734,69.13944438,,
9145304,2573,25,777.626,32.14913082,,
9204008,2654,30,440.281,68.13830258,,
9185440,2677,42,449.396,93.45877578,,
9168327,2561,8,435.086,18.38716943,,
9187421,2781,40,445.569,89.77285224,,
9187566,5123,518,554.624,933.9660743,,
9183871,5509,588,556.947,1055.755754,,
9157527,5539,578,602.875,958.7393738,,
9160021,5982,696,622.184,1118.640145,,
9165844,3327,70,606.147,115.4835378,,
9183305,3033,82,613.525,133.6538853,,
9173843,2700,53,393.873,134.5611403,,
9127358,2704,11,1010.708,10.88345991,,
9126293,3246,116,526.599,220.2814665,,
9123896,2960,71,531.679,133.539222,,
9129810,19459,3276,609.037,5378.983543,,
9152442,10847,1643,607.326,2705.301601,,
9141541,5790,613,610.435,1004.201922,,
9150871,6381,758,597.877,1267.819301,,
9138617,7131,906,525.728,1723.324609,,
9153913,6806,839,526.894,1592.350644,,
9120434,4982,498,397.657,1252.335556,,
9069955,11168,1701,1018.141,1670.691977,,
9137899,4484,365,376.941,968.3213023,,
9118830,4652,414,363.619,1138.554366,,
9101210,6073,657,435.945,1507.070846,,
9111070,5877,649,447.102,1451.570335,,
9137983,4416,360,445.957,807.2527172,,
9083082,6086,683,448.516,1522.799633,,
9100915,2544,8,444.25,18.00787845,,
9063147,2522,20,450.179,44.42677246,,
9063112,2812,71,443.47,160.1010215,,
9107307,2573,22,417.364,52.71178156,,
9185312,2612,35,472.169,74.1260015,,
9212790,2804,52,453.667,114.6215175,,
